,FCA
index,A2A
commit132--commit133,99.25925926
commit133--commit134,100
commit134--commit135,100
commit135--commit136,100
commit136--commit137,100
commit137--commit138,100
commit138--commit139,100
commit139--commit140,100
commit140--commit141,100
commit141--commit142,100
commit142--commit143,100
commit143--commit144,100
commit144--commit145,100
commit145--commit146,100
commit146--commit147,100
commit147--commit148,100
commit148--commit149,100
commit149--commit150,100
commit150--commit151,100
commit151--commit152,100
commit152--commit153,100
commit153--commit154,100
commit154--commit155,100
commit155--commit156,100
commit156--commit157,100
commit157--commit158,100
commit158--commit159,100
commit159--commit160,99.62686567
commit160--commit161,97.09090909
commit161--commit162,99.64539007
commit162--commit163,100
commit163--commit164,100
commit164--commit165,94.62365591
commit165--commit166,97.52650177
commit166--commit167,100
commit167--commit168,97.2027972
commit168--commit169,98.6013986
commit169--commit170,100
commit170--commit171,100
commit171--commit172,100
commit172--commit173,100
commit173--commit174,95.66666667
commit174--commit175,100
commit175--commit176,95.66666667
commit176--commit177,95.66666667
commit177--commit178,100
commit178--commit179,100
commit179--commit180,100
commit180--commit181,100
commit181--commit182,99.67741935
commit182--commit183,92.76315789
commit183--commit184,97.70491803
commit184--commit185,100
commit185--commit186,100
commit186--commit187,91.31832797
commit187--commit188,95.3271028
commit188--commit189,98.18181818
commit189--commit190,98.7804878
commit190--commit191,97.56097561
commit191--commit192,98.1595092
commit192--commit193,100
commit193--commit194,100
commit194--commit195,100
commit195--commit196,100
commit196--commit197,100
commit197--commit198,100
commit198--commit199,98.7654321
commit199--commit200,95.0617284
commit200--commit201,99.37888199
commit201--commit202,91.92546584
commit202--commit203,93.16770186
commit203--commit204,99.37106918
commit204--commit205,100
commit205--commit206,100
commit206--commit207,100
commit207--commit208,96.85534591
commit208--commit209,96.85534591
commit209--commit210,96.85534591
commit210--commit211,98.7460815
commit211--commit212,100
commit212--commit213,93.52941176
commit213--commit214,100
commit214--commit215,98.89502762
commit215--commit216,100
commit216--commit217,100
commit217--commit218,100
commit218--commit219,100
commit219--commit220,100
commit220--commit221,100
commit221--commit222,98.90710383
commit222--commit223,100
commit223--commit224,100
commit224--commit225,98.91891892
commit225--commit226,99.19137466
commit226--commit227,100
commit227--commit228,98.66666667
commit228--commit229,100
commit229--commit230,100
commit230--commit231,100
commit231--commit232,100
commit232--commit233,100
commit233--commit234,100
commit234--commit235,100
commit235--commit236,99.20844327
commit236--commit237,99.73684211
commit237--commit238,100
commit238--commit239,99.47089947
commit239--commit240,99.2
commit240--commit241,99.2
commit241--commit242,98.67021277
commit242--commit243,99.20212766
commit243--commit244,100
commit244--commit245,99.73404255
commit245--commit246,100
commit246--commit247,100
commit247--commit248,99.46524064
commit248--commit249,100
commit249--commit250,100
commit250--commit251,100
commit251--commit252,100
commit252--commit253,100
commit253--commit254,100
commit254--commit255,98.93617021
commit255--commit256,100
commit256--commit257,100
commit257--commit258,100
commit258--commit259,100
commit259--commit260,100
commit260--commit261,100
commit261--commit262,100
commit262--commit263,99.47643979
commit263--commit264,100
commit264--commit265,100
commit265--commit266,100
commit266--commit267,99.48186528
commit267--commit268,99.23076923
commit268--commit269,98.98734177
commit269--commit270,97.20101781
commit270--commit271,100
commit271--commit272,97.72151899
commit272--commit273,100
commit273--commit274,100
commit274--commit275,100
commit275--commit276,100
commit276--commit277,100
commit277--commit278,100
commit278--commit279,100
commit279--commit280,100
commit280--commit281,100
commit281--commit282,100
commit282--commit283,100
commit283--commit284,100
commit284--commit285,100
commit285--commit286,100
commit286--commit287,98.77149877
commit287--commit288,100
commit288--commit289,100
commit289--commit290,100
commit290--commit291,100
commit291--commit292,100
commit292--commit293,100
commit293--commit294,100
commit294--commit295,69.59459459
commit295--commit296,100
commit296--commit297,100
commit297--commit298,100
commit298--commit299,100
commit299--commit300,99.35649936
commit300--commit301,100
commit301--commit302,100
commit302--commit303,100
commit303--commit304,100
commit304--commit305,100
commit305--commit306,100
commit306--commit307,100
commit307--commit308,100
commit308--commit309,100
commit309--commit310,100
commit310--commit311,100
commit311--commit312,100
commit312--commit313,99.49044586
commit313--commit314,99.494311
commit314--commit315,100
commit315--commit316,100
commit316--commit317,98.98477157
commit317--commit318,100
commit318--commit319,99.74489796
commit319--commit320,100
commit320--commit321,100
commit321--commit322,99.74489796
commit322--commit323,100
commit323--commit324,99.74489796
commit324--commit325,98.98989899
commit325--commit326,100
commit326--commit327,100
commit327--commit328,100
commit328--commit329,100
commit329--commit330,100
commit330--commit331,99.37578027
commit331--commit332,99.5049505
commit332--commit333,66.2358643
commit333--commit334,68.49757674
commit334--commit335,99.13043478
commit335--commit336,98.88198758
commit336--commit337,100
commit337--commit338,98.27586207
commit338--commit339,100
commit339--commit340,98.27586207
commit340--commit341,100
commit341--commit342,100
commit342--commit343,99.87684729
commit343--commit344,99.02319902
commit344--commit345,100
commit345--commit346,99.02319902
commit346--commit347,99.02319902
commit347--commit348,100
commit348--commit349,99.02319902
commit349--commit350,99.14529915
commit350--commit351,100
commit351--commit352,95.2853598
commit352--commit353,99.11504425
commit353--commit354,100
commit354--commit355,100
commit355--commit356,100
commit356--commit357,100
commit357--commit358,100
commit358--commit359,100
commit359--commit360,100
commit360--commit361,100
commit361--commit362,100
commit362--commit363,100
commit363--commit364,100
commit364--commit365,100
commit365--commit366,100
commit366--commit367,100
commit367--commit368,100
commit368--commit369,100
commit369--commit370,100
commit370--commit371,100
commit371--commit372,100
commit372--commit373,100
commit373--commit374,100
commit374--commit375,96.24697337
commit375--commit376,100
commit376--commit377,100
commit377--commit378,100
commit378--commit379,100
commit379--commit380,100
commit380--commit381,100
commit381--commit382,100
commit382--commit383,100
commit383--commit384,99.76689977
commit384--commit385,99.76689977
commit385--commit386,99.76689977
commit386--commit387,98.28571429
commit387--commit388,97.83845279
commit388--commit389,99.53703704
commit389--commit390,98.28571429
commit390--commit391,99.55257271
commit391--commit392,100
commit392--commit393,100
commit393--commit394,100
commit394--commit395,99.77777778
commit395--commit396,97.7827051
commit396--commit397,44.32194046
commit397--commit398,100
commit398--commit399,100
commit399--commit400,100
commit400--commit401,100
commit401--commit402,100
commit402--commit403,100
commit403--commit404,100
commit404--commit405,100
commit405--commit406,100
commit406--commit407,100
commit407--commit408,100
commit408--commit409,100
commit409--commit410,100
commit410--commit411,100
commit411--commit412,100
commit412--commit413,100
commit413--commit414,100
commit414--commit415,100
commit415--commit416,94.21487603
commit416--commit417,100
commit417--commit418,68.8867745
commit418--commit419,100
commit419--commit420,100
commit420--commit421,100
commit421--commit422,100
commit422--commit423,99.26199262
commit423--commit424,100
commit424--commit425,99.26199262
commit425--commit426,100
commit426--commit427,99.53401678
commit427--commit428,100
commit428--commit429,98.98053753
commit429--commit430,99.53917051
commit430--commit431,100
commit431--commit432,100
commit432--commit433,100
commit433--commit434,99.63099631
commit434--commit435,100
commit435--commit436,99.63369963
commit436--commit437,100
commit437--commit438,100
commit438--commit439,99.27272727
commit439--commit440,100
commit440--commit441,100
commit441--commit442,100
commit442--commit443,99.09338169
commit443--commit444,99.09338169
commit444--commit445,100
commit445--commit446,99.63898917
commit446--commit447,100
commit447--commit448,100
commit448--commit449,100
commit449--commit450,100
commit450--commit451,100
commit451--commit452,100
commit452--commit453,100
commit453--commit454,100
commit454--commit455,100
commit455--commit456,99.82046679
commit456--commit457,100
commit457--commit458,100
commit458--commit459,99.73142346
commit459--commit460,99.73142346
commit460--commit461,100
commit461--commit462,100
commit462--commit463,100
commit463--commit464,100
commit464--commit465,100
commit465--commit466,100
commit466--commit467,100
commit467--commit468,100
commit468--commit469,100
commit469--commit470,100
commit470--commit471,100
commit471--commit472,100
commit472--commit473,100
commit473--commit474,100
commit474--commit475,100
commit475--commit476,100
commit476--commit477,100
commit477--commit478,99.91039427
commit478--commit479,99.82110912
commit479--commit480,100
commit480--commit481,100
commit481--commit482,100
commit482--commit483,100
commit483--commit484,100
commit484--commit485,100
commit485--commit486,100
commit486--commit487,100
commit487--commit488,100
commit488--commit489,100
commit489--commit490,100
commit490--commit491,100
commit491--commit492,100
commit492--commit493,100
commit493--commit494,100
commit494--commit495,99.64381122
commit495--commit496,100
commit496--commit497,100
commit497--commit498,100
commit498--commit499,100
commit499--commit500,100
commit500--commit501,100
commit501--commit502,99.82269504
commit502--commit503,100
commit503--commit504,99.82332155
commit504--commit505,100
commit505--commit506,100
commit506--commit507,100
commit507--commit508,100
commit508--commit509,100
commit509--commit510,99.56101844
commit510--commit511,99.39077459
commit511--commit512,95.5311973
commit512--commit513,100
commit513--commit514,100
commit514--commit515,100
commit515--commit516,100
commit516--commit517,100
commit517--commit518,100
commit518--commit519,100
commit519--commit520,100
commit520--commit521,100
commit521--commit522,100
commit522--commit523,100
commit523--commit524,100
commit524--commit525,100
commit525--commit526,100
commit526--commit527,100
commit527--commit528,100
commit528--commit529,100
commit529--commit530,100
commit530--commit531,100
commit531--commit532,100
commit532--commit533,100
commit533--commit534,100
commit534--commit535,100
commit535--commit536,100
commit536--commit537,100
commit537--commit538,100
commit538--commit539,100
commit539--commit540,100
commit540--commit541,100
commit541--commit542,100
commit542--commit543,100
commit543--commit544,99.67266776
commit544--commit545,100
commit545--commit546,100
commit546--commit547,100
commit547--commit548,100
commit548--commit549,100
commit549--commit550,100
commit550--commit551,100
commit551--commit552,100
commit552--commit553,100
commit553--commit554,100
commit554--commit555,100
commit555--commit556,100
commit556--commit557,100
commit557--commit558,100
commit558--commit559,100
commit559--commit560,100
commit560--commit561,100
commit561--commit562,100
commit562--commit563,100
commit563--commit564,100
commit564--commit565,100
commit565--commit566,100
commit566--commit567,100
commit567--commit568,100
commit568--commit569,100
commit569--commit570,100
commit570--commit571,100
commit571--commit572,100
commit572--commit573,100
commit573--commit574,100
commit574--commit575,100
commit575--commit576,100
commit576--commit577,100
commit577--commit578,100
commit578--commit579,100
commit579--commit580,100
commit580--commit581,100
commit581--commit582,100
commit582--commit583,100
commit583--commit584,100
commit584--commit585,100
commit585--commit586,100
commit586--commit587,100
commit587--commit588,100
commit588--commit589,100
commit589--commit590,100
commit590--commit591,100
commit591--commit592,100
commit592--commit593,100
commit593--commit594,100
commit594--commit595,100
commit595--commit596,100
commit596--commit597,100
commit597--commit598,100
commit598--commit599,100
commit599--commit600,100
commit600--commit601,100
commit601--commit602,100
commit602--commit603,100
commit603--commit604,100
commit604--commit605,100
commit605--commit606,100
commit606--commit607,100
commit607--commit608,100
commit608--commit609,100
commit609--commit610,100
commit610--commit611,100
commit611--commit612,100
commit612--commit613,100
