f3c889cc3988974f47746e42c5dabd6dc6683531,CURATOR-673,Improvement,Complete BackgroundCallback if curator got closed or exceptions from no-zookeeper world,None,Major,90.23826047
484ede9a33abb1427ba58c77e5792814aac889f0,CURATOR-674,Improvement,Apply a consistent code style to our codebase,,Major,94.57111835
328f985304b07cec046e4b9e4244a9c962fc91f5,CURATOR-671,Bug,TestLeaderSelectorCluster.testLostRestart failed three runs,Tests,Major,100
4221604facf2447f4ef7789842ac0b8c4a9d4763,CURATOR-593,Bug,EnsembleTracker  &quot;configToConnectionString&quot; method doesn&apos;t include zookeeper chroot,,Major,100
1e82d0c1d0708d84d06e5757e435d1d9dbebfb48,CURATOR-672,Improvement,Ensure JDK 17 support,,Major,100
447878f43b86a272b73a0732e88180c93d59ca1c,CURATOR-669,Improvement,Integrate with ge.apache.org Gradle Enterprise server,Tests,Major,100
780c2422658b751bfc54ff0ad193e0317e40a2b4,/,/,    Update currentStableVersion to 5.5.0,/,/,100
34055bbaeda55f06b8cd47b99c08d69c4edde72e,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100
40885adbbc0f2e51a41cd9119cad305d9ac32760,/,/,    [maven-release-plugin] prepare release apache-curator-5.5.0,/,/,100
9aea8ff99df5e807a8004a294dd1dde8f93d48dd,CURATOR-666,Bug,Background create strip namespace twice from path,Framework,Major,100
a72fe5173881fa399546a459b2946a749568112b,/,/,    Disable force required to allow push release commits,/,/,100
684e873166b2f6ae677c14e25c55590adab09a28,/,/,    Disable fail-fast to avoid heavy rerun,/,/,100
0095a273c157a74b133c5d9cc6ee9b61ecb43fd4,CURATOR-668,Improvement,blockUntilConnected(int  java.util.concurrent.TimeUnit)  method annotation  is ambiguity,Client,Major,100
e4ad57e3600ccb5473544b7577584e25c780944f,CURATOR-609,Improvement,ModeledCache attempts to deserialize empty ZNodes on deletion  resulting in exceptions,Framework,Major,100
caccd293b60c14768509c55d3975f0936cb0a4fe,/,/,"    Fix type ""JMV"" to ""JVM"" in LeaderLatch (#456)",/,/,100
d1b64d63d9772495e22154260b1c2634432cd436,CURATOR-665,Bug,ModeledFramework does not throw expected exception and instead hangs,Framework,Major,99.95151907
2c283bd97fbc50ce592231dcf846ece4190b7948,CURATOR-621,Bug,InterProcessReadWriteLock allows the write lock to be taken when the read one is not released,,Major,100
37728a431e64dad8b989d4cc4ae5a4171e15f667,CURATOR-664,Bug,EnsembleTracker use resolved server address in connection string if client address is wildcard,Framework,Major,100
79edb0e20891951b7e4456d2b68c6ce64938f4e8,CURATOR-661,Improvement,Cleanup and refactor build and CI settings,,Major,100
89df142a0509c5371f49ba80fd55157483daf75b,CURATOR-661,Improvement,Cleanup and refactor build and CI settings,,Major,100
34432073079012fe1d45ab5ff6c15607d95b43d8,CURATOR-518,Bug,Curator. LeaderSelector. Two successive calls to interruptLeadership() will break autoRequeue.,Recipes,Major,94.87588652
5e22c96e94a1a47695af474ee6d11e6d5274fd49,CURATOR-600,Bug,ModeledFramework.delete() doesn&apos;t use DeleteOptions,,Major,100
385d6017d5857e16ba10bfcb5b4fc0fe58fa3447,CURATOR-661,Improvement,Cleanup and refactor build and CI settings,,Major,100
